file_id,segment_id,segment_dir,condition_group,condition_value,pipeline_version,I_min,I_max,N_points,has_both_signs,sweep_monotonicity,sweep_direction,n_segments,spacing_cv,parity_valid,parity_reason,f_overlap,I_max_common,odd_ratio_L1,odd_energy_L2,odd_sign_mode,odd_sign_consistency,odd_sign_entropy,odd_sign_pos_fraction,I_knee,I_knee_norm,knee_score,knee_valid,knee_edge_flag,phi0_proxy,phi0_sign,phi0_confidence,phi0_method,odd_ratio_pre,odd_ratio_post,odd_sign_mode_pre,odd_sign_consistency_pre,odd_sign_entropy_pre,odd_sign_mode_post,odd_sign_consistency_post,odd_sign_entropy_post,parity_lock_flag,parity_flip_at_knee
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000013500],0,up,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-1.35e-05,5.5,-3.659676e-07,2.239475e-05,2520,True,0.5000500050005,up,3,0.089325385767923,False,low_overlap,0.0160904255426049,,,,,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000013500],1,down,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-1.35e-05,5.5,-2.268149e-05,2.239353e-05,4999,True,0.5000500050005,up,3,0.089325385767923,True,ok,0.9871690189671056,2.239353e-05,2.842954836676218,0.6893101422695832,1.0,0.9975062344139652,0.0251579877768902,0.9975062344139652,1.25403768e-05,0.5588972431077693,1104.7335005154794,True,False,1.909608821553808,1.0,1.0,odd_integral,0.0621690816804424,6.417131559271905,1.0,0.9955357142857144,0.0412804681190863,1.0,1.0,0.0,False,False
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000013500],2,up,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-1.35e-05,5.5,-2.268139e-05,-3.755806e-07,2481,True,0.5000500050005,up,3,0.089325385767923,False,missing_sign,,,,,,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000014250],0,up,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-1.425e-05,5.5,-3.661202e-07,2.239511e-05,2519,True,0.5001500150015001,down,3,0.0934459815401848,False,low_overlap,0.016119990089501,,,,,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000014250],1,down,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-1.425e-05,5.5,-2.2682e-05,2.23943e-05,5001,True,0.5001500150015001,down,3,0.0934459815401848,True,ok,0.9872679538921784,2.23943e-05,2.953986160298293,0.6905278920774856,1.0,0.9925187032418952,0.0635893828675493,0.9925187032418952,1.248482225e-05,0.556390977443609,1064.3753120652775,True,False,1.897784799612288,1.0,1.0,odd_integral,0.0503385585493097,6.730101080570807,1.0,0.9865470852017936,0.1028997901553337,1.0,1.0,0.0,False,False
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000014250],2,up,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-1.425e-05,5.5,-2.268093e-05,-3.757841e-07,2480,True,0.5001500150015001,down,3,0.0934459815401848,False,missing_sign,,,,,,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000015000],0,up,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-1.5e-05,5.5,-3.659676e-07,2.23945e-05,2519,True,0.5000500050005,up,7,0.0925437092348587,False,low_overlap,0.016145453273466,,,,,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000015000],1,down,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-1.5e-05,5.5,-2.268129e-05,2.239226e-05,4997,True,0.5000500050005,up,7,0.0925437092348587,True,ok,0.9871663784073657,2.239226e-05,2.816384300682261,0.6891043602243088,1.0,0.8603491271820449,0.5833237482508449,0.8603491271820449,1.25396656e-05,0.5588972431077694,1050.8001712160144,True,False,1.912763642478031,1.0,1.0,odd_integral,0.0451425268199129,6.344602411489667,1.0,0.75,0.8112781244591328,1.0,1.0,0.0,False,False
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000015000],2,up,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-1.5e-05,5.5,-2.268032e-05,-3.764453e-07,2480,True,0.5000500050005,up,7,0.0925437092348587,False,missing_sign,,,,,,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000015750],0,up,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-1.575e-05,5.5,-3.653064e-07,2.239343e-05,2519,True,0.5001000200040008,down,5,0.098222274992694,False,low_overlap,0.0160960278547143,,,,,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000015750],1,down,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-1.575e-05,5.5,-2.268083e-05,2.239313e-05,4998,True,0.5001000200040008,down,5,0.098222274992694,True,ok,0.987164612104268,2.239313e-05,2.768198832004688,0.688498872276225,1.0,0.9975062344139652,0.0251579877768902,0.9975062344139652,1.25401528e-05,0.5588972431077694,1038.3122498457503,True,False,1.918017062259134,1.0,1.0,odd_integral,0.0576065257819623,6.185949727473935,1.0,0.9955357142857144,0.0412804681190863,1.0,1.0,0.0,False,False
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000015750],2,up,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-1.575e-05,5.5,-2.268042e-05,-3.758858e-07,2480,True,0.5001000200040008,down,5,0.098222274992694,False,missing_sign,,,,,,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000016500],0,up,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-1.65e-05,5.5,-3.659167e-07,2.23947e-05,2519,True,0.5000500050005,up,3,0.0903674549750418,False,low_overlap,0.0161088152396866,,,,,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000016500],1,down,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-1.65e-05,5.5,-2.268159e-05,2.239399e-05,4999,True,0.5000500050005,up,3,0.0903674549750418,True,ok,0.9872164922683252,2.239399e-05,2.8135280484723872,0.6890503343592667,1.0,0.9950124688279302,0.0453194500142322,0.9950124688279302,1.25406344e-05,0.5588972431077693,1114.605333469468,True,False,1.912859705506442,1.0,1.0,odd_integral,0.0604174088532683,6.407710861709805,1.0,0.9910714285714286,0.0736034830856238,1.0,1.0,0.0,False,False
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000016500],2,up,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-1.65e-05,5.5,-2.268129e-05,-3.755806e-07,2482,True,0.5000500050005,up,3,0.0903674549750418,False,missing_sign,,,,,,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000017250],0,up,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-1.725e-05,5.5,-3.648995e-07,2.239394e-05,2516,True,0.5001500150015001,down,7,0.100286167713796,False,low_overlap,0.0160432309837905,,,,,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000017250],1,down,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-1.725e-05,5.5,-2.268118e-05,2.239379e-05,4999,True,0.5001500150015001,down,7,0.100286167713796,True,ok,0.9871871348332404,2.239379e-05,2.8902672934119,0.6899515211501209,1.0,0.9850374064837906,0.1121348154454668,0.9850374064837906,1.25405224e-05,0.5588972431077694,1018.1327128198365,True,False,1.9044709460645024,1.0,1.0,odd_integral,0.0523411149725686,6.689784747691952,1.0,0.9732142857142856,0.1780068961393145,1.0,1.0,0.0,False,False
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000017250],2,up,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-1.725e-05,5.5,-2.268093e-05,-3.761401e-07,2480,True,0.5001500150015001,down,7,0.100286167713796,False,missing_sign,,,,,,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000018000],0,up,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-1.8e-05,5.5,-3.654081e-07,2.239465e-05,2518,True,0.5000500050005,up,5,0.0916609241218023,False,low_overlap,0.0161174628093068,,,,,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000018000],1,down,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-1.8e-05,5.5,-2.268154e-05,2.239323e-05,4998,True,0.5000500050005,up,5,0.0916609241218023,True,ok,0.9872363971369084,2.239323e-05,3.114347194972807,0.6922756932501272,1.0,0.8553615960099751,0.5962586446228161,0.8553615960099751,1.25402088e-05,0.5588972431077694,1174.412142831448,True,False,1.8822531172033128,1.0,1.0,odd_integral,0.0489701185638668,7.178450886005919,1.0,0.7410714285714286,0.8251252643746189,1.0,1.0,0.0,False,False
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000018000],2,up,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-1.8e-05,5.5,-2.268149e-05,-3.755298e-07,2482,True,0.5000500050005,up,5,0.0916609241218023,False,missing_sign,,,,,,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000018750],0,up,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-1.875e-05,5.5,-3.65815e-07,2.239445e-05,2519,True,0.5000500050005,down,7,0.0954384385423179,False,low_overlap,0.0160662370502436,,,,,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000018750],1,down,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-1.875e-05,5.5,-2.268205e-05,2.239216e-05,4998,True,0.5000500050005,down,7,0.0954384385423179,True,ok,0.987064716471042,2.239216e-05,3.151957815686353,0.6925141043222361,1.0,0.9201995012468828,0.4014758448182965,0.9201995012468828,1.24836292e-05,0.556390977443609,1058.5369109426797,True,False,1.8785987251805416,1.0,1.0,odd_integral,0.0491692387649411,6.989544380646289,1.0,0.8565022421524664,0.5933263297192822,1.0,1.0,0.0,False,False
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000018750],2,up,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-1.875e-05,5.5,-2.267966e-05,-3.755806e-07,2479,True,0.5000500050005,down,7,0.0954384385423179,False,missing_sign,,,,,,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000019500],0,up,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-1.95e-05,5.5,-3.662219e-07,2.239425e-05,2518,True,0.5002500250025003,down,3,0.097032432503874,False,low_overlap,0.0161519342100544,,,,,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000019500],1,down,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-1.95e-05,5.5,-2.268083e-05,2.239394e-05,5002,True,0.5002500250025003,down,3,0.097032432503874,True,ok,0.9872717008068456,2.239394e-05,3.106252468817235,0.6920397370378004,1.0,0.9975062344139652,0.0251579877768902,0.9975062344139652,1.25406064e-05,0.5588972431077693,1108.1934308713014,True,False,1.8827837370924048,1.0,1.0,odd_integral,0.0685405371093502,6.938528499522618,1.0,0.9955357142857144,0.0412804681190863,1.0,1.0,0.0,False,False
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000019500],2,up,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-1.95e-05,5.5,-2.268047e-05,-3.758858e-07,2480,True,0.5002500250025003,down,3,0.097032432503874,False,missing_sign,,,,,,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000020250],0,up,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-2.025e-05,5.5,-3.658659e-07,2.239369e-05,2517,True,0.5001500150015001,down,7,0.0921282320734183,False,low_overlap,0.0161380443126714,,,,,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000020250],1,down,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-2.025e-05,5.5,-2.268129e-05,2.239348e-05,4998,True,0.5001500150015001,down,7,0.0921282320734183,True,ok,0.9871714085685596,2.239348e-05,3.0850138698839933,0.6918223412544826,1.0,0.9875311720698254,0.0967480473378075,0.9875311720698254,1.24843651e-05,0.556390977443609,1074.7134126902397,True,False,1.8848141482293448,1.0,1.0,odd_integral,0.0609877921066208,7.018724629904823,1.0,0.9775784753363228,0.1548289435265522,1.0,1.0,0.0,False,False
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000020250],2,up,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-2.025e-05,5.5,-2.268068e-05,-3.753772e-07,2480,True,0.5001500150015001,down,7,0.0921282320734183,False,missing_sign,,,,,,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000021000],0,up,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-2.1e-05,5.5,-3.666288e-07,2.23947e-05,2519,True,0.5001000200040008,down,3,0.0914053527610527,False,low_overlap,0.0161655692781896,,,,,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000021000],1,down,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-2.1e-05,5.5,-2.268134e-05,2.239465e-05,5000,True,0.5001000200040008,down,3,0.0914053527610527,True,ok,0.9872075381085544,2.239465e-05,3.051172692259496,0.6915656326765399,1.0,0.8977556109725686,0.4760700302753084,0.8977556109725686,1.2541004e-05,0.5588972431077694,1074.5912689330603,True,False,1.8882062525586507,1.0,1.0,odd_integral,0.0480459073030429,6.995012098636199,1.0,0.8169642857142857,0.6866732140427775,1.0,1.0,0.0,False,False
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000021000],2,up,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-2.1e-05,5.5,-2.268088e-05,-3.757841e-07,2481,True,0.5001000200040008,down,3,0.0914053527610527,False,missing_sign,,,,,,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000021750],0,up,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-2.175e-05,5.5,-3.660185e-07,2.239501e-05,2519,True,0.5001500150015001,down,3,0.0896849352767948,False,low_overlap,0.0161082662480487,,,,,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000021750],1,down,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-2.175e-05,5.5,-2.268159e-05,2.239374e-05,5001,True,0.5001500150015001,down,3,0.0896849352767948,True,ok,0.9872050955626902,2.239374e-05,3.087655815433573,0.6919557440044148,1.0,0.8428927680798005,0.6273440009091021,0.8428927680798005,1.25404944e-05,0.5588972431077694,1095.838876053146,True,False,1.884803361348851,1.0,1.0,odd_integral,0.0499919804836609,6.954056856687981,1.0,0.71875,0.8571484374283717,1.0,1.0,0.0,False,False
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000021750],2,up,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-2.175e-05,5.5,-2.268078e-05,-3.762418e-07,2480,True,0.5001500150015001,down,3,0.0896849352767948,False,missing_sign,,,,,,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000022500],0,up,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-2.25e-05,5.5,-3.656116e-07,2.239475e-05,2518,True,0.5000500050005,down,3,0.0919890720255465,False,low_overlap,0.0160974613159766,,,,,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000022500],1,down,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-2.25e-05,5.5,-2.268098e-05,2.23943e-05,5000,True,0.5000500050005,down,3,0.0919890720255465,True,ok,0.987240873649874,2.23943e-05,2.971578821298307,0.6908686992329265,1.0,0.9800498753117208,0.1411604155131936,0.9800498753117208,1.2540808e-05,0.5588972431077694,1160.2054444017283,True,False,1.895978750067224,1.0,1.0,odd_integral,0.0527631958148522,6.623258631026601,1.0,0.9642857142857144,0.2222848306856879,1.0,1.0,0.0,False,False
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000022500],2,up,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-2.25e-05,5.5,-2.268073e-05,-3.766487e-07,2482,True,0.5000500050005,down,3,0.0919890720255465,False,missing_sign,,,,,,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000023250],0,up,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-2.325e-05,5.5,-3.662728e-07,2.239547e-05,2518,True,0.5002000400080016,down,3,0.0909669097756673,False,low_overlap,0.0161192554548975,,,,,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000023250],1,down,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-2.325e-05,5.5,-2.268144e-05,2.239486e-05,5002,True,0.5002000400080016,down,3,0.0909669097756673,True,ok,0.987285655941872,2.239486e-05,3.090837333290421,0.6920453656224026,1.0,0.9850374064837906,0.1121348154454668,0.9850374064837906,1.25411216e-05,0.5588972431077694,1121.0402886659226,True,False,1.8842340114816487,1.0,1.0,odd_integral,0.0618009669950189,6.915088987410815,1.0,0.9732142857142856,0.1780068961393145,1.0,1.0,0.0,False,False
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000023250],2,up,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-2.325e-05,5.5,-2.268083e-05,-3.759875e-07,2480,True,0.5002000400080016,down,3,0.0909669097756673,False,missing_sign,,,,,,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000024000],0,up,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-2.4e-05,5.5,-3.648995e-07,2.239475e-05,2519,True,0.5000500050005,down,5,0.0901200100941814,False,low_overlap,0.0160855542544553,,,,,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000024000],1,down,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-2.4e-05,5.5,-2.268062e-05,2.239369e-05,4999,True,0.5000500050005,down,5,0.0901200100941814,True,ok,0.987236690458949,2.239369e-05,3.0672840765868954,0.6918311605253493,1.0,0.9975062344139652,0.0251579877768902,0.9975062344139652,1.25404664e-05,0.5588972431077694,1130.6480753274627,True,False,1.8864748064967665,1.0,1.0,odd_integral,0.0666793768238064,6.957525783723503,1.0,0.9955357142857144,0.0412804681190863,1.0,1.0,0.0,False,False
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000024000],2,up,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-2.4e-05,5.5,-2.267935e-05,-3.757841e-07,2479,True,0.5000500050005,down,5,0.0901200100941814,False,missing_sign,,,,,,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000024750],0,up,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-2.475e-05,5.5,-3.651538e-07,2.239343e-05,2517,True,0.5002000400080016,down,5,0.0926375273119101,False,low_overlap,0.0160407411092328,,,,,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000024750],1,down,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-2.475e-05,5.5,-2.268159e-05,2.239333e-05,5000,True,0.5002000400080016,down,5,0.0926375273119101,True,ok,0.9872005306664275,2.239333e-05,3.003154594654381,0.691188605254638,1.0,0.9925187032418952,0.0635893828675493,0.9925187032418952,1.25402648e-05,0.5588972431077694,1061.4180185229386,True,False,1.8927803829957064,1.0,1.0,odd_integral,0.0562981634313781,6.9535205250708,1.0,0.9866071428571428,0.1025274527376491,1.0,1.0,0.0,False,False
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000024750],2,up,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-2.475e-05,5.5,-2.268078e-05,-3.751229e-07,2480,True,0.5002000400080016,down,5,0.0926375273119101,False,missing_sign,,,,,,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000025500],0,up,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-2.55e-05,5.5,-3.658659e-07,2.239389e-05,2518,True,0.5001500150015001,down,5,0.0948525564990393,False,low_overlap,0.0160544795453527,,,,,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000025500],1,down,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-2.55e-05,5.5,-2.268073e-05,2.239236e-05,5000,True,0.5001500150015001,down,5,0.0948525564990393,True,ok,0.9871706951945906,2.239236e-05,3.027334007850161,0.6914566039244727,1.0,0.8503740648379052,0.6089034151488009,0.8503740648379052,1.25397216e-05,0.5588972431077694,1141.943344522142,True,False,1.890652013575244,1.0,1.0,odd_integral,0.047962120688729,6.912022495698561,1.0,0.7321428571428571,0.8383729377099397,1.0,1.0,0.0,False,False
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000025500],2,up,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-2.55e-05,5.5,-2.268022e-05,-3.756315e-07,2480,True,0.5001500150015001,down,5,0.0948525564990393,False,missing_sign,,,,,,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000026250],0,up,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-2.625e-05,5.5,-3.661202e-07,2.239481e-05,2519,True,0.5,up,3,0.0925775363113028,False,low_overlap,0.0160702310150078,,,,,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000026250],1,down,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-2.625e-05,5.5,-2.268057e-05,2.239313e-05,4999,True,0.5,up,3,0.0925775363113028,True,ok,0.9871895021098628,2.239313e-05,2.9591628728814183,0.6908111121557124,1.0,0.9900249376558604,0.0806277699318426,0.9900249376558604,1.25401528e-05,0.5588972431077694,1064.1573435871874,True,False,1.897212450522988,1.0,1.0,odd_integral,0.0562473997459901,6.649144949485021,1.0,0.9821428571428572,0.1292337748458851,1.0,1.0,0.0,False,False
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000026250],2,up,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-2.625e-05,5.5,-2.268017e-05,-3.758349e-07,2482,True,0.5,up,3,0.0925775363113028,False,missing_sign,,,,,,,,,,,,,,,,,,,,,,,,,,,
