file_id,n_points,I_min,I_max,I_range,spacing_cv,spacing_outlier_flag,x_name,pipeline_version,device_id,experiment_family,T_K,Vgain,Igain,FRQ_Hz,AVG,Vpp,I_coil_mA,run_id,B_proxy
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000072375],10000,-2.042897e-05,2.011974e-05,4.054871e-05,0.12391407796906007,False,I_A,6.0,BS30_A1S1,Fig2,1.4,,,,,,,000072375,7.2375e-05
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000072750],10000,-2.042205e-05,2.012269e-05,4.0544739999999994e-05,0.1087668185140638,False,I_A,6.0,BS30_A1S1,Fig2,1.4,,,,,,,000072750,7.275e-05
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000073125],10000,-2.041376e-05,2.012594e-05,4.05397e-05,0.11207499084494063,False,I_A,6.0,BS30_A1S1,Fig2,1.4,,,,,,,000073125,7.3125e-05
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000073500],10000,-2.040516e-05,2.01232e-05,4.052836e-05,0.11459203150405188,False,I_A,6.0,BS30_A1S1,Fig2,1.4,,,,,,,000073500,7.35e-05
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000073875],10000,-2.038894e-05,2.010311e-05,4.049205e-05,0.11422174534086467,False,I_A,6.0,BS30_A1S1,Fig2,1.4,,,,,,,000073875,7.3875e-05
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000074250],10000,-2.039855e-05,2.009024e-05,4.048879e-05,0.11275478208582536,False,I_A,6.0,BS30_A1S1,Fig2,1.4,,,,,,,000074250,7.425e-05
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000074625],10000,-2.042831e-05,2.009812e-05,4.052643e-05,0.11578113587052305,False,I_A,6.0,BS30_A1S1,Fig2,1.4,,,,,,,000074625,7.4625e-05
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000075000],10000,-2.042368e-05,2.01116e-05,4.0535279999999997e-05,0.12870309172959737,False,I_A,6.0,BS30_A1S1,Fig2,1.4,,,,,,,000075000,7.5e-05
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000075375],10000,-2.040292e-05,2.010082e-05,4.050374e-05,0.11335925089697195,False,I_A,6.0,BS30_A1S1,Fig2,1.4,,,,,,,000075375,7.5375e-05
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000075750],10000,-2.039936e-05,2.009538e-05,4.049474e-05,0.11535506903544801,False,I_A,6.0,BS30_A1S1,Fig2,1.4,,,,,,,000075750,7.575e-05
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000076125],10000,-2.042942e-05,2.010479e-05,4.053421e-05,0.11259656392210063,False,I_A,6.0,BS30_A1S1,Fig2,1.4,,,,,,,000076125,7.6125e-05
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000076500],10000,-2.042805e-05,2.012264e-05,4.055069e-05,0.10808322313757715,False,I_A,6.0,BS30_A1S1,Fig2,1.4,,,,,,,000076500,7.65e-05
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000076875],10000,-2.042149e-05,2.012508e-05,4.054657e-05,0.11356987082352958,False,I_A,6.0,BS30_A1S1,Fig2,1.4,,,,,,,000076875,7.6875e-05
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000077250],10000,-2.041228e-05,2.012559e-05,4.053787e-05,0.11694193506503879,False,I_A,6.0,BS30_A1S1,Fig2,1.4,,,,,,,000077250,7.725e-05
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000077625],10000,-2.039413e-05,2.011521e-05,4.050934e-05,0.1116271101420273,False,I_A,6.0,BS30_A1S1,Fig2,1.4,,,,,,,000077625,7.7625e-05
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000078000],10000,-2.039306e-05,2.009604e-05,4.0489100000000005e-05,0.10945204795222219,False,I_A,6.0,BS30_A1S1,Fig2,1.4,,,,,,,000078000,7.8e-05
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000078375],10000,-2.041305e-05,2.008932e-05,4.050237e-05,0.11624888513920029,False,I_A,6.0,BS30_A1S1,Fig2,1.4,,,,,,,000078375,7.8375e-05
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000078750],10000,-2.043136e-05,2.010458e-05,4.053594e-05,0.11999612105150531,False,I_A,6.0,BS30_A1S1,Fig2,1.4,,,,,,,000078750,7.875e-05
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000079125],10000,-2.04134e-05,2.011989e-05,4.053329e-05,0.1261805916066131,False,I_A,6.0,BS30_A1S1,Fig2,1.4,,,,,,,000079125,7.9125e-05
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000079500],10000,-2.038233e-05,2.011079e-05,4.049312e-05,0.12357545726022436,False,I_A,6.0,BS30_A1S1,Fig2,1.4,,,,,,,000079500,7.95e-05
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000079875],10000,-2.041396e-05,2.008073e-05,4.049469e-05,0.11397733719716303,False,I_A,6.0,BS30_A1S1,Fig2,1.4,,,,,,,000079875,7.9875e-05
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000080250],10000,-2.042469e-05,2.009548e-05,4.052017e-05,0.11501368410360081,False,I_A,6.0,BS30_A1S1,Fig2,1.4,,,,,,,000080250,8.025e-05
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000080625],10000,-2.042907e-05,2.012193e-05,4.0551e-05,0.11302558345003967,False,I_A,6.0,BS30_A1S1,Fig2,1.4,,,,,,,000080625,8.0625e-05
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000081000],10000,-2.040994e-05,2.012462e-05,4.053456e-05,0.11758100233760915,False,I_A,6.0,BS30_A1S1,Fig2,1.4,,,,,,,000081000,8.1e-05
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000081375],10000,-2.039367e-05,2.011557e-05,4.050924e-05,0.11379880267162176,False,I_A,6.0,BS30_A1S1,Fig2,1.4,,,,,,,000081375,8.1375e-05
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000081750],10000,-2.040399e-05,2.008093e-05,4.048492e-05,0.11605809674163,False,I_A,6.0,BS30_A1S1,Fig2,1.4,,,,,,,000081750,8.175e-05
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000082125],10000,-2.042871e-05,2.009171e-05,4.052042e-05,0.11517997119649398,False,I_A,6.0,BS30_A1S1,Fig2,1.4,,,,,,,000082125,8.2125e-05
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000082500],10000,-2.040852e-05,2.011501e-05,4.052353e-05,0.11637442180660111,False,I_A,6.0,BS30_A1S1,Fig2,1.4,,,,,,,000082500,8.25e-05
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000082875],10000,-2.04044e-05,2.009436e-05,4.049876e-05,0.1140582249551781,False,I_A,6.0,BS30_A1S1,Fig2,1.4,,,,,,,000082875,8.2875e-05
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000083250],10000,-2.041518e-05,2.010733e-05,4.052251e-05,0.11284674497771194,False,I_A,6.0,BS30_A1S1,Fig2,1.4,,,,,,,000083250,8.325e-05
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000083625],10000,-2.040506e-05,2.00999e-05,4.050496e-05,0.11205759172768952,False,I_A,6.0,BS30_A1S1,Fig2,1.4,,,,,,,000083625,8.3625e-05
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000084000],10000,-2.041829e-05,2.010514e-05,4.052343e-05,0.1171071960291753,False,I_A,6.0,BS30_A1S1,Fig2,1.4,,,,,,,000084000,8.4e-05
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000084375],10000,-2.039362e-05,2.011155e-05,4.050517e-05,0.11110419623531559,False,I_A,6.0,BS30_A1S1,Fig2,1.4,,,,,,,000084375,8.4375e-05
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000084750],10000,-2.039362e-05,2.009711e-05,4.049073e-05,0.11688520656672031,False,I_A,6.0,BS30_A1S1,Fig2,1.4,,,,,,,000084750,8.475e-05
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000085125],10000,-2.042398e-05,2.009365e-05,4.051763e-05,0.11159534105438992,False,I_A,6.0,BS30_A1S1,Fig2,1.4,,,,,,,000085125,8.5125e-05
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000085500],10000,-2.042836e-05,2.01173e-05,4.0545660000000004e-05,0.10796483119608913,False,I_A,6.0,BS30_A1S1,Fig2,1.4,,,,,,,000085500,8.55e-05
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000085875],10000,-2.040999e-05,2.01206e-05,4.0530589999999994e-05,0.11400617363865587,False,I_A,6.0,BS30_A1S1,Fig2,1.4,,,,,,,000085875,8.5875e-05
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000086250],10000,-2.03894e-05,2.010529e-05,4.049469e-05,0.1155185077810329,False,I_A,6.0,BS30_A1S1,Fig2,1.4,,,,,,,000086250,8.625e-05
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000086625],10000,-2.041498e-05,2.007717e-05,4.049215e-05,0.11822263112039456,False,I_A,6.0,BS30_A1S1,Fig2,1.4,,,,,,,000086625,8.6625e-05
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000087000],10000,-2.042866e-05,2.010087e-05,4.052953e-05,0.11194132237216312,False,I_A,6.0,BS30_A1S1,Fig2,1.4,,,,,,,000087000,8.7e-05
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000087375],10000,-2.040196e-05,2.010707e-05,4.050903e-05,0.11521912492225081,False,I_A,6.0,BS30_A1S1,Fig2,1.4,,,,,,,000087375,8.7375e-05
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000087750],10000,-2.04101e-05,2.009217e-05,4.050227e-05,0.10936118740900284,False,I_A,6.0,BS30_A1S1,Fig2,1.4,,,,,,,000087750,8.775e-05
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000088125],10000,-2.041274e-05,2.011196e-05,4.05247e-05,0.11534926593278153,False,I_A,6.0,BS30_A1S1,Fig2,1.4,,,,,,,000088125,8.8125e-05
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000088500],10000,-2.040501e-05,2.009171e-05,4.0496719999999996e-05,0.11003996829506434,False,I_A,6.0,BS30_A1S1,Fig2,1.4,,,,,,,000088500,8.85e-05
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000088875],10000,-2.042266e-05,2.010321e-05,4.052587e-05,0.11174913726992405,False,I_A,6.0,BS30_A1S1,Fig2,1.4,,,,,,,000088875,8.8875e-05
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000089250],10000,-2.040165e-05,2.010606e-05,4.0507710000000006e-05,0.1124053804589833,False,I_A,6.0,BS30_A1S1,Fig2,1.4,,,,,,,000089250,8.925e-05
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000089625],10000,-2.041371e-05,2.009655e-05,4.051026e-05,0.10934342375413678,False,I_A,6.0,BS30_A1S1,Fig2,1.4,,,,,,,000089625,8.9625e-05
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000090000],10000,-2.041106e-05,2.010753e-05,4.0518589999999995e-05,0.12072686984979315,False,I_A,6.0,BS30_A1S1,Fig2,1.4,,,,,,,000090000,9e-05
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000090375],10000,-2.041132e-05,2.009822e-05,4.050954e-05,0.11294801545194486,False,I_A,6.0,BS30_A1S1,Fig2,1.4,,,,,,,000090375,9.0375e-05
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000090750],10000,-2.041213e-05,2.01057e-05,4.0517829999999996e-05,0.11727555082953628,False,I_A,6.0,BS30_A1S1,Fig2,1.4,,,,,,,000090750,9.075e-05
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000091125],10000,-2.039865e-05,2.010382e-05,4.0502470000000005e-05,0.11213374651487606,False,I_A,6.0,BS30_A1S1,Fig2,1.4,,,,,,,000091125,9.1125e-05
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000091500],10000,-2.041361e-05,2.009863e-05,4.051224e-05,0.1155477858697007,False,I_A,6.0,BS30_A1S1,Fig2,1.4,,,,,,,000091500,9.15e-05
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000091875],10000,-2.041961e-05,2.011196e-05,4.053157e-05,0.11011061144658175,False,I_A,6.0,BS30_A1S1,Fig2,1.4,,,,,,,000091875,9.1875e-05
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000092250],10000,-2.040201e-05,2.01054e-05,4.050741e-05,0.12326639984216349,False,I_A,6.0,BS30_A1S1,Fig2,1.4,,,,,,,000092250,9.225e-05
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000092625],10000,-2.041381e-05,2.009619e-05,4.0510000000000003e-05,0.11647478446880444,False,I_A,6.0,BS30_A1S1,Fig2,1.4,,,,,,,000092625,9.2625e-05
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000093000],10000,-2.04131e-05,2.01084e-05,4.0521499999999995e-05,0.11424374710123616,False,I_A,6.0,BS30_A1S1,Fig2,1.4,,,,,,,000093000,9.3e-05
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000093375],10000,-2.040359e-05,2.008317e-05,4.0486760000000004e-05,0.11643069316202788,False,I_A,6.0,BS30_A1S1,Fig2,1.4,,,,,,,000093375,9.3375e-05
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000093750],10000,-2.039708e-05,2.01026e-05,4.049968e-05,0.11473238078618414,False,I_A,6.0,BS30_A1S1,Fig2,1.4,,,,,,,000093750,9.375e-05
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000094125],10000,-2.041747e-05,2.011277e-05,4.0530239999999996e-05,0.11391262116918444,False,I_A,6.0,BS30_A1S1,Fig2,1.4,,,,,,,000094125,9.4125e-05
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000094500],10000,-2.041086e-05,2.010743e-05,4.051829e-05,0.11341803879917418,False,I_A,6.0,BS30_A1S1,Fig2,1.4,,,,,,,000094500,9.45e-05
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000094875],10000,-2.040277e-05,2.009487e-05,4.049764e-05,0.11376052079167912,False,I_A,6.0,BS30_A1S1,Fig2,1.4,,,,,,,000094875,9.4875e-05
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000095250],10000,-2.042032e-05,2.010723e-05,4.052755e-05,0.1131526541134496,False,I_A,6.0,BS30_A1S1,Fig2,1.4,,,,,,,000095250,9.525e-05
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000095625],10000,-2.042195e-05,2.011104e-05,4.053299e-05,0.11702377828900544,False,I_A,6.0,BS30_A1S1,Fig2,1.4,,,,,,,000095625,9.5625e-05
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000096000],10000,-2.04012e-05,2.009848e-05,4.049968e-05,0.11071342269075964,False,I_A,6.0,BS30_A1S1,Fig2,1.4,,,,,,,000096000,9.6e-05
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000096375],10000,-2.041401e-05,2.008093e-05,4.049494e-05,0.11352543653200022,False,I_A,6.0,BS30_A1S1,Fig2,1.4,,,,,,,000096375,9.6375e-05
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000096750],10000,-2.041823e-05,2.011023e-05,4.052846e-05,0.11386639673082598,False,I_A,6.0,BS30_A1S1,Fig2,1.4,,,,,,,000096750,9.675e-05
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000097125],10000,-2.040242e-05,2.010606e-05,4.0508480000000006e-05,0.1097028131678422,False,I_A,6.0,BS30_A1S1,Fig2,1.4,,,,,,,000097125,9.7125e-05
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000097500],10000,-2.040669e-05,2.009797e-05,4.050466e-05,0.11137869726440583,False,I_A,6.0,BS30_A1S1,Fig2,1.4,,,,,,,000097500,9.75e-05
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000097875],10000,-2.041635e-05,2.010519e-05,4.052154e-05,0.11232818892937071,False,I_A,6.0,BS30_A1S1,Fig2,1.4,,,,,,,000097875,9.7875e-05
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000098250],10000,-2.040821e-05,2.00937e-05,4.050191e-05,0.11126338470264258,False,I_A,6.0,BS30_A1S1,Fig2,1.4,,,,,,,000098250,9.825e-05
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000098625],10000,-2.041289e-05,2.010779e-05,4.0520680000000005e-05,0.11354185333844102,False,I_A,6.0,BS30_A1S1,Fig2,1.4,,,,,,,000098625,9.8625e-05
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000099000],10000,-2.039997e-05,2.010143e-05,4.05014e-05,0.10914541208602846,False,I_A,6.0,BS30_A1S1,Fig2,1.4,,,,,,,000099000,9.9e-05
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000099375],10000,-2.041844e-05,2.009797e-05,4.0516410000000005e-05,0.10893786794743597,False,I_A,6.0,BS30_A1S1,Fig2,1.4,,,,,,,000099375,9.9375e-05
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000099750],10000,-2.041839e-05,2.011287e-05,4.053126e-05,0.11640923815619843,False,I_A,6.0,BS30_A1S1,Fig2,1.4,,,,,,,000099750,9.975e-05
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000100125],10000,-2.039931e-05,2.010087e-05,4.050018e-05,0.11399860987451904,False,I_A,6.0,BS30_A1S1,Fig2,1.4,,,,,,,000100125,0.000100125
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000100500],10000,-2.041559e-05,2.007752e-05,4.049311e-05,0.1129260667774598,False,I_A,6.0,BS30_A1S1,Fig2,1.4,,,,,,,000100500,0.0001005
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000100875],10000,-2.041981e-05,2.010753e-05,4.052734e-05,0.10796855094960009,False,I_A,6.0,BS30_A1S1,Fig2,1.4,,,,,,,000100875,0.000100875
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000101250],10000,-2.040257e-05,2.010362e-05,4.050619e-05,0.11152484662002518,False,I_A,6.0,BS30_A1S1,Fig2,1.4,,,,,,,000101250,0.00010125
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000101625],10000,-2.041142e-05,2.009624e-05,4.050766e-05,0.11356612155523425,False,I_A,6.0,BS30_A1S1,Fig2,1.4,,,,,,,000101625,0.000101625
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000102000],10000,-2.041127e-05,2.011069e-05,4.052196e-05,0.11049578757569462,False,I_A,6.0,BS30_A1S1,Fig2,1.4,,,,,,,000102000,0.000102
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000102375],10000,-2.040094e-05,2.009304e-05,4.049398e-05,0.1097853337515837,False,I_A,6.0,BS30_A1S1,Fig2,1.4,,,,,,,000102375,0.000102375
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000102750],10000,-2.043268e-05,2.00848e-05,4.051748e-05,0.11507165413480865,False,I_A,6.0,BS30_A1S1,Fig2,1.4,,,,,,,000102750,0.00010275
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000103125],10000,-2.042749e-05,2.011669e-05,4.0544179999999996e-05,0.10860873670277015,False,I_A,6.0,BS30_A1S1,Fig2,1.4,,,,,,,000103125,0.000103125
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000103500],10000,-2.0413e-05,2.0126e-05,4.0539e-05,0.11337442594231818,False,I_A,6.0,BS30_A1S1,Fig2,1.4,,,,,,,000103500,0.0001035
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000103875],10000,-2.039962e-05,2.011887e-05,4.051849e-05,0.11154622401586561,False,I_A,6.0,BS30_A1S1,Fig2,1.4,,,,,,,000103875,0.000103875
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000104250],10000,-2.039118e-05,2.010728e-05,4.0498459999999996e-05,0.11337081557443633,False,I_A,6.0,BS30_A1S1,Fig2,1.4,,,,,,,000104250,0.00010425
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000104625],10000,-2.039006e-05,2.008993e-05,4.0479990000000005e-05,0.11417251256901545,False,I_A,6.0,BS30_A1S1,Fig2,1.4,,,,,,,000104625,0.000104625
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000105000],10000,-2.040114e-05,2.008373e-05,4.048487e-05,0.11862737616056948,False,I_A,6.0,BS30_A1S1,Fig2,1.4,,,,,,,000105000,0.000105
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000105375],10000,-2.043187e-05,2.009309e-05,4.052496e-05,0.1120049082973343,False,I_A,6.0,BS30_A1S1,Fig2,1.4,,,,,,,000105375,0.000105375
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000105750],10000,-2.040811e-05,2.012015e-05,4.052826e-05,0.11216380567911674,False,I_A,6.0,BS30_A1S1,Fig2,1.4,,,,,,,000105750,0.00010575
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000106125],10000,-2.039377e-05,2.010311e-05,4.049688e-05,0.11066559323032794,False,I_A,6.0,BS30_A1S1,Fig2,1.4,,,,,,,000106125,0.000106125
