file_id,branch_id,direction,n_points,monotonicity,parity_valid,overlap_fraction,pipeline_version,x_name,device_id,experiment_family,T_K,Vgain,Igain,FRQ_Hz,AVG,Vpp,odd_ratio_L1,odd_energy_L2,odd_ratio_post,odd_ratio_pre,parity_lock_after_knee,phi0_proxy,phi0_confidence,I_knee,I_knee_norm,knee_score,knee_valid,knee_edge_flag,odd_energy_ratio,odd_energy_post,odd_energy_pre,odd_flatness,corr_pm,coherence_stability,noise_flatness,I_coil_mA,run_id,B_proxy,odd_energy_ratio_log,odd_energy_ratio_norm,knee_score_norm,alignment_score
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000084750],1,down,5022,0.9994025094602669,True,0.9851349666718229,6.0,I_A,BS30_A1S1,Fig2,1.4,,,,,,1.4561936621790632,0.6521379751480577,3.764656653838034,0.16510783193310172,False,2.1737605137462213,1.0,1.27593344e-05,0.6340852130325815,367.1160123821841,True,False,15.584853881375162,0.7521675236094193,0.04826272542039806,0.9911457259860676,-0.39718783018153625,0.9947664003736397,0.02134708116923569,,000084750,8.475e-05,2.808489862072304,0.35389040347299394,0.02739943476936514,0.45868541287199954
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000084750],2,up,2443,1.0,False,,6.0,I_A,BS30_A1S1,Fig2,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,000084750,8.475e-05,,,,
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000085125],0,up,2535,0.9988161010260458,False,,6.0,I_A,BS30_A1S1,Fig2,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,000085125,8.5125e-05,,,,
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000085125],1,down,5024,0.9992036631495123,True,0.9833737160697406,6.0,I_A,BS30_A1S1,Fig2,1.4,,,,,,1.5287279209705766,0.6566632662124229,3.9773265824498836,0.1719056678159069,False,2.1512414885107995,1.0,1.275788025e-05,0.6340852130325814,422.0338344664128,True,False,15.306291440238937,0.7623807703211614,0.04980832707141725,0.98303103755154,-0.4088118463304416,0.9942662800492694,0.021298110793738858,,000085125,8.5125e-05,2.7915510112711672,0.3458719281877197,0.0413338338943751,0.46049068071045474
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000085125],2,up,2441,1.0,False,,6.0,I_A,BS30_A1S1,Fig2,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,000085125,8.5125e-05,,,,
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000085500],0,up,2534,0.9992104224240032,False,,6.0,I_A,BS30_A1S1,Fig2,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,000085500,8.55e-05,,,,
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000085500],1,down,5024,0.9994027473621342,True,0.9843731638306704,6.0,I_A,BS30_A1S1,Fig2,1.4,,,,,,1.553725681857569,0.6581004801898546,3.9942186687818717,0.16587826191101251,False,2.1438189283565836,1.0,1.26728721e-05,0.6290726817042607,367.9215679017884,True,False,18.40502733203697,0.7652591925049792,0.04157881315147601,0.9904605194274505,-0.5311998598405263,0.9973233585660912,0.02128499950454078,,000085500,8.55e-05,2.965532173324746,0.42823074133319544,0.02760382984006378,0.4843859765797835
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000085500],2,up,2442,1.0,False,,6.0,I_A,BS30_A1S1,Fig2,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,000085500,8.55e-05,,,,
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000085875],0,up,2534,0.9992104224240032,False,,6.0,I_A,BS30_A1S1,Fig2,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,000085875,8.5875e-05,,,,
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000085875],1,down,5024,0.9994027473621342,True,0.9853854862475299,6.0,I_A,BS30_A1S1,Fig2,1.4,,,,,,1.5246886296216504,0.6565433681687984,3.8972739654969772,0.16542254563492717,False,2.152490769918428,1.0,1.2725223224999999e-05,0.631578947368421,407.24303556787874,True,False,22.32820167867578,0.7597852423804881,0.03402805354825246,0.9916554317054866,-0.46526680299260686,0.9976072403878795,0.021322245685914853,,000085875,8.5875e-05,3.1496630011367754,0.5153941805417608,0.03758093752288699,0.5168607861508424
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000085875],2,up,2442,1.0,False,,6.0,I_A,BS30_A1S1,Fig2,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,000085875,8.5875e-05,,,,
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000086250],0,up,2535,0.9992107340173638,False,,6.0,I_A,BS30_A1S1,Fig2,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,000086250,8.625e-05,,,,
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000086250],1,down,5024,0.9994027473621342,True,0.9859155186489172,6.0,I_A,BS30_A1S1,Fig2,1.4,,,,,,1.466377230302118,0.6530522038672673,3.7851340326410146,0.1659203445833695,False,2.170517935943343,1.0,1.2815375625e-05,0.6365914786967419,453.35623304621373,True,False,17.417287868615446,0.7515077917315335,0.04314723379340092,0.9862998101013132,-0.5852909048069851,0.9969761449942499,0.0213588555353211,,000086250,8.625e-05,2.913289781583453,0.4035003548424506,0.049281323193826644,0.4832526076768424
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000086250],2,up,2441,1.0,False,,6.0,I_A,BS30_A1S1,Fig2,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,000086250,8.625e-05,,,,
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000086625],0,up,2534,0.9992104224240032,False,,6.0,I_A,BS30_A1S1,Fig2,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,000086625,8.6625e-05,,,,
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000086625],1,down,5023,0.9996017522899243,True,0.9831307769970544,6.0,I_A,BS30_A1S1,Fig2,1.4,,,,,,1.4488222646106137,0.6519903848077392,3.80636430815471,0.16997264070564744,False,2.1761356778018226,1.0,1.2898926374999999e-05,0.6416040100250626,462.94959631169024,True,False,15.651558364806059,0.7504715212641693,0.047948677298231254,0.9940544301041234,-0.4779731628696975,0.9974373608094487,0.02149715437520977,,000086625,8.6625e-05,2.812503807530516,0.3557905159913092,0.051715464746041405,0.4683144471822664
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000086625],2,up,2443,1.0,False,,6.0,I_A,BS30_A1S1,Fig2,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,000086625,8.6625e-05,,,,
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000087000],0,up,2535,0.9988161010260458,False,,6.0,I_A,BS30_A1S1,Fig2,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,000087000,8.7e-05,,,,
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000087000],1,down,5023,0.9996017522899243,True,0.9836161192006613,6.0,I_A,BS30_A1S1,Fig2,1.4,,,,,,1.4761076665814041,0.6536272479021481,3.8256788370148285,0.16348650245749083,False,2.167463836366103,1.0,1.2762337950000001e-05,0.6340852130325814,433.0409672633382,True,False,17.916634361880515,0.7543885786252902,0.04210548495717549,0.984425785154982,-0.5225975220790046,0.9949461109427495,0.021426678634840032,,000087000,8.7e-05,2.940041659949945,0.41616409915632,0.044126693767425174,0.48507896795549826
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000087000],2,up,2442,0.9995903318312167,False,,6.0,I_A,BS30_A1S1,Fig2,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,000087000,8.7e-05,,,,
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000087375],0,up,2535,0.9992107340173638,False,,6.0,I_A,BS30_A1S1,Fig2,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,000087375,8.7375e-05,,,,
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000087375],1,down,5023,0.9994026284348865,True,0.9852656616312644,6.0,I_A,BS30_A1S1,Fig2,1.4,,,,,,1.5023424359052908,0.6553821203102921,3.8227356635987224,0.15952632505099892,False,2.1593364998445645,1.0,1.26663327e-05,0.6290726817042606,431.4294714830858,True,False,17.310367029368326,0.7562019867374089,0.043684919299350825,0.9884854362462292,-0.4347044284850746,0.9950871209648878,0.021325262899252448,,000087375,8.7375e-05,2.9074674037814368,0.40074417066826434,0.043717806004981395,0.4798496992127112
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000087375],2,up,2442,1.0,False,,6.0,I_A,BS30_A1S1,Fig2,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,000087375,8.7375e-05,,,,
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000087750],0,up,2535,0.9992107340173638,False,,6.0,I_A,BS30_A1S1,Fig2,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,000087750,8.775e-05,,,,
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000087750],1,down,5022,0.9994025094602669,True,0.9839223565699962,6.0,I_A,BS30_A1S1,Fig2,1.4,,,,,,1.476340954859743,0.6538803944552397,3.856110513237711,0.16882383209985288,False,2.1673633481818664,1.0,1.28569728e-05,0.6390977443609022,412.6966237221802,True,False,16.883102561665606,0.7534863381296422,0.044629613269281936,0.9907165984970472,-0.41101655990917185,0.9995153506468505,0.021459256106802646,,000087750,8.775e-05,2.8838562760382316,0.38956718785585076,0.03896468638839939,0.4760157416303669
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000087750],2,up,2443,1.0,False,,6.0,I_A,BS30_A1S1,Fig2,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,000087750,8.775e-05,,,,
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000088125],0,up,2535,0.9988161010260458,False,,6.0,I_A,BS30_A1S1,Fig2,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,000088125,8.8125e-05,,,,
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000088125],1,down,5023,0.9996017522899243,True,0.9849009843686383,6.0,I_A,BS30_A1S1,Fig2,1.4,,,,,,1.5069270869580378,0.6557945386512138,3.889357873509564,0.16379390586450757,False,2.1578706337533333,1.0,1.276951345e-05,0.6340852130325816,394.3597840324134,True,False,20.22016335971565,0.7568462821289303,0.03743027534666533,0.9880476696541353,-0.39335651709684377,0.9983545258272829,0.02137054642636436,,000088125,8.8125e-05,3.0549518315405426,0.47056001902970335,0.03431204662171948,0.5010755304929019
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000088125],2,up,2442,1.0,False,,6.0,I_A,BS30_A1S1,Fig2,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,000088125,8.8125e-05,,,,
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000088500],0,up,2535,0.9992107340173638,False,,6.0,I_A,BS30_A1S1,Fig2,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,000088500,8.85e-05,,,,
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000088500],1,down,5022,0.9996016729735112,True,0.9844652754841386,6.0,I_A,BS30_A1S1,Fig2,1.4,,,,,,1.4788585926215445,0.6541210699187019,3.850773512025624,0.16860300132386546,False,2.166601615133029,1.0,1.2857753599999999e-05,0.6390977443609023,444.3730508313183,True,False,17.097533858191895,0.7518822213613586,0.04397606272228634,0.9933644716957577,-0.32633732511223584,0.9948323269537374,0.02133693503974971,,000088500,8.85e-05,2.8957756780601547,0.39520956771090116,0.04700200399207353,0.47901463288557067
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000088500],2,up,2443,1.0,False,,6.0,I_A,BS30_A1S1,Fig2,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,000088500,8.85e-05,,,,
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000088875],0,up,2534,1.0,False,,6.0,I_A,BS30_A1S1,Fig2,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,000088875,8.8875e-05,,,,
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000088875],1,down,5024,0.9996018315747561,True,0.98389334344237,6.0,I_A,BS30_A1S1,Fig2,1.4,,,,,,1.4413455390837349,0.6515501800580037,3.748856764373677,0.16144847268559923,False,2.1786217890958053,1.0,1.2814464e-05,0.6365914786967418,429.2946660224602,True,False,16.784471923604297,0.7487600009877351,0.044610280524700716,0.9950244700121226,-0.5194618041644975,0.9946264090316028,0.021396287993951116,,000088875,8.8875e-05,2.8783257127248074,0.3869491421712309,0.04317613792322491,0.47491722970868616
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000088875],2,up,2442,0.9995903318312167,False,,6.0,I_A,BS30_A1S1,Fig2,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,000088875,8.8875e-05,,,,
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000089250],0,up,2535,0.9992107340173638,False,,6.0,I_A,BS30_A1S1,Fig2,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,000089250,8.925e-05,,,,
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000089250],1,down,5023,0.9996017522899243,True,0.9851653445681006,6.0,I_A,BS30_A1S1,Fig2,1.4,,,,,,1.4404818183239467,0.6515598578711719,3.724540679803343,0.16055132153935528,False,2.17891583792707,1.0,1.2816249000000002e-05,0.6365914786967419,386.5958204793148,True,False,16.418805543297182,0.7486281139073423,0.04559577198942731,0.9954663826485391,-0.3890457543366377,0.9944452938025732,0.021274313658683035,,000089250,8.925e-05,2.8575504009504464,0.3771145715759576,0.032342081993934735,0.4679673157908219
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000089250],2,up,2442,1.0,False,,6.0,I_A,BS30_A1S1,Fig2,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,000089250,8.925e-05,,,,
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000089625],0,up,2534,0.9996052112120016,False,,6.0,I_A,BS30_A1S1,Fig2,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,000089625,8.9625e-05,,,,
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000089625],1,down,5023,0.9996017522899243,True,0.9841761279095843,6.0,I_A,BS30_A1S1,Fig2,1.4,,,,,,1.4532375379756999,0.6523775036933797,3.8181948731205986,0.16957156417522967,False,2.1747414042404456,1.0,1.2911018225000001e-05,0.6416040100250626,407.2536840636569,True,False,17.47149320537496,0.7508836087990491,0.04297764363669698,0.9923203899737182,-0.4664558048051449,0.9983062128602315,0.02141425379375245,,000089625,8.9625e-05,2.9162286358472715,0.40489154309707953,0.0375836393851354,0.4802604651141488
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000089625],2,up,2443,1.0,False,,6.0,I_A,BS30_A1S1,Fig2,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,000089625,8.9625e-05,,,,
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000090000],0,up,2534,0.9996052112120016,False,,6.0,I_A,BS30_A1S1,Fig2,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,000090000,9e-05,,,,
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000090000],1,down,5023,0.9996017522899243,True,0.9848611243255998,6.0,I_A,BS30_A1S1,Fig2,1.4,,,,,,1.4384929332178702,0.6513398134882269,3.751070877656501,0.16427785555645325,False,2.17950126400958,1.0,1.2866771199999999e-05,0.6390977443609023,467.6843770623706,True,False,20.434911062917422,0.7473522013273516,0.03657232463629914,0.9937809340660462,-0.62700250351832,0.9993824706676246,0.021425750226785154,,000090000,9e-05,3.0650209508888913,0.4753265162134315,0.05291682929848496,0.5092086053931804
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000090000],2,up,2443,1.0,False,,6.0,I_A,BS30_A1S1,Fig2,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,000090000,9e-05,,,,
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000090375],0,up,2535,0.9980268350434096,False,,6.0,I_A,BS30_A1S1,Fig2,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,000090375,9.0375e-05,,,,
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000090375],1,down,5022,0.9996016729735112,True,0.9843935357748597,6.0,I_A,BS30_A1S1,Fig2,1.4,,,,,,1.4674486009798735,0.6533839810699165,3.8489861461441373,0.17074426238736892,False,2.1701758905104116,1.0,1.291141015e-05,0.6416040100250626,424.78661889761713,True,False,16.177667098783743,0.7514729887761391,0.04645125803191105,0.986816799780498,-0.46666745843823404,0.993341909937134,0.021381040046877645,,000090375,9.0375e-05,2.843610115646628,0.3705155505154002,0.042032302907051594,0.46862992111986196
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000090375],2,up,2443,1.0,False,,6.0,I_A,BS30_A1S1,Fig2,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,000090375,9.0375e-05,,,,
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000090750],0,up,2536,0.998422090729783,False,,6.0,I_A,BS30_A1S1,Fig2,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,000090750,9.075e-05,,,,
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000090750],1,down,5023,0.9994026284348865,True,0.9847635188979841,6.0,I_A,BS30_A1S1,Fig2,1.4,,,,,,1.519749221026612,0.6565974743001416,3.9323505223112103,0.16553686864467956,False,2.1539576402574445,1.0,1.2765474850000001e-05,0.6340852130325814,453.20994389612747,True,False,19.338263407362415,0.7596835149119912,0.03928395734869493,0.9925476161103864,-0.4533512763593318,0.9984364928488045,0.021298940211221022,,000090750,9.075e-05,3.0125040087730497,0.4504661636807914,0.04924420498105713,0.49938228717021765
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000090750],2,up,2441,1.0,False,,6.0,I_A,BS30_A1S1,Fig2,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,000090750,9.075e-05,,,,
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000091125],0,up,2536,0.998422090729783,False,,6.0,I_A,BS30_A1S1,Fig2,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,000091125,9.1125e-05,,,,
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000091125],1,down,5021,0.999800796812749,True,0.9853984412512398,6.0,I_A,BS30_A1S1,Fig2,1.4,,,,,,1.5160641014331089,0.6564887502354547,3.9009334307854022,0.16553849139178742,False,2.155096366964104,1.0,1.27641477e-05,0.6340852130325815,440.50567850227435,True,False,20.253570513276728,0.7571731346461039,0.03738467418026388,0.9769640611780976,-0.4291017311928809,0.9974397497248596,0.021451674576438522,,000091125,9.1125e-05,3.0565249054101478,0.4713046772177602,0.046020728559933,0.5049217185008509
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000091125],2,up,2443,1.0,False,,6.0,I_A,BS30_A1S1,Fig2,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,000091125,9.1125e-05,,,,
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000091500],0,up,2535,0.9988161010260458,False,,6.0,I_A,BS30_A1S1,Fig2,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,000091500,9.15e-05,,,,
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000091500],1,down,5023,0.9996017522899243,True,0.9840701252901909,6.0,I_A,BS30_A1S1,Fig2,1.4,,,,,,1.5267084128215629,0.6570742066017619,3.956595161491242,0.16296812943111216,False,2.1518759070833107,1.0,1.2710549225e-05,0.6315789473684211,386.78723678389724,True,False,18.854453491684975,0.7594037378989091,0.04027715458392683,0.9828511497664073,-0.4248419126740148,0.9921060867581359,0.021510119818293705,,000091500,9.15e-05,2.988428339232599,0.4390692771119826,0.03239065040189154,0.48785533809067005
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000091500],2,up,2442,1.0,False,,6.0,I_A,BS30_A1S1,Fig2,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,000091500,9.15e-05,,,,
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000091875],0,up,2535,0.9992107340173638,False,,6.0,I_A,BS30_A1S1,Fig2,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,000091875,9.1875e-05,,,,
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000091875],1,down,5023,0.9996017522899243,True,0.9845195606853829,6.0,I_A,BS30_A1S1,Fig2,1.4,,,,,,1.5846412180492355,0.6602871708743943,4.074689993181248,0.16854568316629323,False,2.1349240055656735,1.0,1.2719170200000001e-05,0.6315789473684211,408.1142211556379,True,False,20.78573851927487,0.7659084168451041,0.0368477846536019,0.9735096085965634,-0.5309788063720199,0.9965531647986113,0.021420841531772237,,000091875,9.1875e-05,3.081255559351692,0.48301161883658805,0.037801985030436976,0.5057889228885455
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000091875],2,up,2442,1.0,False,,6.0,I_A,BS30_A1S1,Fig2,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,000091875,9.1875e-05,,,,
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000092250],0,up,2536,0.9988165680473373,False,,6.0,I_A,BS30_A1S1,Fig2,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,000092250,9.225e-05,,,,
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000092250],1,down,5021,0.999800796812749,True,0.9852956431899711,6.0,I_A,BS30_A1S1,Fig2,1.4,,,,,,1.5183162482317383,0.6567076530695928,3.957978166616743,0.1707069344263501,False,2.154404988999485,1.0,1.28654336e-05,0.6390977443609022,456.5669724841258,True,False,19.823683092061785,0.7570832808512027,0.03819084865892283,0.9758959417002431,-0.3957534819582203,0.9972972776700456,0.02143247573729933,,000092250,9.225e-05,3.036090949177586,0.4616316967449541,0.05009598996531038,0.5030083214601033
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000092250],2,up,2443,1.0,False,,6.0,I_A,BS30_A1S1,Fig2,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,000092250,9.225e-05,,,,
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000092625],0,up,2536,0.9980276134122288,False,,6.0,I_A,BS30_A1S1,Fig2,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,000092625,9.2625e-05,,,,
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000092625],1,down,5021,0.999402390438247,True,0.9840679438334947,6.0,I_A,BS30_A1S1,Fig2,1.4,,,,,,1.4762285267738213,0.654133083573795,3.8707513406123795,0.16461363736713802,False,2.1674080950371377,1.0,1.2859936e-05,0.6390977443609023,461.564503401396,True,False,16.81223056745296,0.7534691463319374,0.044816726923420674,0.9897342763666499,-0.4190449347278313,0.9997621522969591,0.02140907582474627,,000092625,9.2625e-05,2.879885331876741,0.38768743119514626,0.051364022596575604,0.47960453536289366
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000092625],2,up,2443,1.0,False,,6.0,I_A,BS30_A1S1,Fig2,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,000092625,9.2625e-05,,,,
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000093000],0,up,2535,0.9992107340173638,False,,6.0,I_A,BS30_A1S1,Fig2,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,000093000,9.3e-05,,,,
