file_id,segment_id,segment_dir,condition_group,condition_value,pipeline_version,I_min,I_max,N_points,dominant_direction,direction_pos_frac,direction_neg_frac,parity_valid,parity_reason,f_overlap,odd_energy_L2,odd_ratio_pre,odd_ratio_post,I_knee,I_knee_norm,knee_score,knee_valid,knee_edge_flag,coherence_gradient_pre,coherence_gradient_post,delta_coherence_gradient,odd_energy_pre_median,odd_energy_post_median,odd_flatness_pre_median,odd_flatness_post_median,corr_pm_pre_median,corr_pm_post_median,window_count_pre,window_count_post,knee_alignment_gain_odd_ratio_post,knee_alignment_gain_coherence_post
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000025500],1,down,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,2.55e-05,5.5,-2.040999e-05,2.012442e-05,5022,decreasing,0.0,1.0,True,ok,0.9856716116314312,0.6012875415483575,0.1532014990915454,2.4597638263145085,1.303056195e-05,0.6466165413533835,351.8111779977789,True,False,0.1602562245973187,0.5735385724265554,0.4132823478292365,0.0266712596558308,0.6896143084027946,0.9945404132857536,0.1850535050103017,-0.300318344781195,-0.999535274141873,27.0,4.0,1.0152330135327496,0.7767821837261674
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000025500],2,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,2.55e-05,5.5,-2.040862e-05,-7.677117e-07,2443,increasing,1.0,0.0,False,missing_sign,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000025875],0,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,2.5875e-05,5.5,-3.854282e-07,2.011475e-05,2530,increasing,1.0,0.0,False,low_overlap,0.01899215137704,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000025875],1,down,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,2.5875e-05,5.5,-2.039352e-05,2.011486e-05,5022,decreasing,0.0,1.0,True,ok,0.9863286237720248,0.597335519971673,0.1525190296089995,2.421945456233828,1.3074659e-05,0.6491228070175439,329.0171467295183,True,False,0.1569623244135263,0.5819244896884375,0.4249621652749111,0.0290909433328779,0.6848174589194942,0.9956185731900412,0.1842652393437625,-0.3607698869898806,-0.9995778748256516,27.0,4.0,1.0689925064084305,0.6315350642475768
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000025875],2,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,2.5875e-05,5.5,-2.039102e-05,-7.433485e-07,2442,increasing,1.0,0.0,False,missing_sign,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000026250],0,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,2.625e-05,5.5,-3.852756e-07,2.008363e-05,2533,increasing,1.0,0.0,False,low_overlap,0.018914385887751,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000026250],1,down,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,2.625e-05,5.5,-2.040562e-05,2.008327e-05,5021,decreasing,0.0,1.0,True,ok,0.983933258729653,0.5877441154575979,0.1490356924965696,2.344110584179909,1.3104333675e-05,0.6516290726817042,308.47995959624785,True,False,0.1469637264313034,0.6061921526266566,0.4592284261953531,0.0303397070424833,0.6770019226274008,0.9974622941344424,0.180864386599906,-0.2819265132467962,-0.9992611270750552,27.0,4.0,1.0087584298520285,0.7789989998773618
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000026250],2,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,2.625e-05,5.5,-2.040292e-05,-7.363295e-07,2443,increasing,1.0,0.0,False,missing_sign,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000026625],0,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,2.6625e-05,5.5,-3.69966e-07,2.009843e-05,2532,increasing,1.0,0.0,False,low_overlap,0.0181417379599658,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000026625],1,down,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,2.6625e-05,5.5,-2.042358e-05,2.009619e-05,5021,decreasing,0.0,1.0,True,ok,0.9837924240341231,0.5857317666798108,0.1518091053802746,2.344073960928457,1.316300445e-05,0.6541353383458647,341.239081646126,True,False,0.1482769193989873,0.601263086299218,0.4529861669002306,0.0301151443452825,0.6761354656434698,0.9968161980941944,0.1834244582295244,-0.5806694251062519,-0.9995841334908614,27.0,4.0,0.97023782064451,1.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000026625],2,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,2.6625e-05,5.5,-2.042022e-05,-7.589633e-07,2442,increasing,1.0,0.0,False,missing_sign,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000027000],0,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,2.7e-05,5.5,-3.714918e-07,2.01177e-05,2532,increasing,1.0,0.0,False,low_overlap,0.0179962003305529,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000027000],1,down,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,2.7e-05,5.5,-2.040847e-05,2.011669e-05,5019,decreasing,0.0,1.0,True,ok,0.9854757929437772,0.5896853125820506,0.1476239027020999,2.351143917451377,1.30758485e-05,0.6491228070175439,335.4301582325894,True,False,0.1542712272177696,0.5892270482435363,0.4349558210257667,0.0269359471675769,0.6786337215747762,0.996885674587074,0.1829287787403457,-0.1950787882767771,-0.9996167756603708,27.0,4.0,0.9817461731390488,1.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000027000],2,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,2.7e-05,5.5,-2.040511e-05,-7.566745e-07,2442,increasing,1.0,0.0,False,missing_sign,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000027375],0,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,2.7375e-05,5.5,-3.870049e-07,2.009375e-05,2530,increasing,1.0,0.0,False,low_overlap,0.0190334866551988,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000027375],1,down,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,2.7375e-05,5.5,-2.040471e-05,2.009334e-05,5022,decreasing,0.0,1.0,True,ok,0.9846843729497547,0.5891036765398174,0.1506127671809217,2.355301028461757,1.3110904349999998e-05,0.6516290726817042,329.8570189378207,True,False,0.1503107426710231,0.6014806469713879,0.4511699043003647,0.0311805565279119,0.677556125990438,0.9963181681582994,0.1833335387976949,-0.2833682827579633,-0.9994465783847724,27.0,4.0,0.9703669404103632,1.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000027375],2,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,2.7375e-05,5.5,-2.040272e-05,-7.435011e-07,2443,increasing,1.0,0.0,False,missing_sign,,,,,,,,,,,,,,,,,,,,,,
